,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender,gender_predicted
2007,1,0.170732,0.25,1,1,1,0,1,0.9241154625684658
2750,1,0.95122,0.45,1,1,1,1,1,5.303623278945743
977,0,0.439024,0.6,1,1,1,1,1,5.0116392858457175
4600,1,0.658537,0.05,0,1,0,0,0,-1.336282196508769
1672,1,0.170732,0.15,0,1,1,1,1,1.0146382040354212
2004,1,0.121951,0.15,0,0,0,0,0,-3.5178217435017274
1572,1,0.243902,0.9,0,1,1,1,1,2.6860964835861267
4419,1,0.512195,0.6,0,1,0,0,0,-1.6888663678159688
346,1,0.146341,0.05,0,0,0,0,0,-3.3440749086618027
2160,1,0.95122,0.55,1,1,1,1,1,5.509829899028631
1972,0,0.097561,0.45,0,1,0,0,0,-3.4885963155842745
4880,1,0.682927,0.3,0,0,0,0,0,-2.0963546453535997
2765,1,0.536585,0.3,1,1,1,1,1,3.836984127902582
4386,1,0.121951,0.1,0,0,0,0,0,-3.4467534089127554
1871,1,0.243902,0.25,1,0,0,0,0,-2.567154900646109
2901,1,0.585366,0.25,1,1,1,1,1,3.895625142468205
895,1,0.390244,0.6,0,0,0,1,0,-1.7955897216050758
2148,1,0.268293,0.4,1,1,0,1,1,1.2868563723909432
3919,1,0.512195,0.85,1,1,1,0,1,2.9768711492114264
4768,1,0.390244,0.65,0,0,0,0,0,-2.7058668143580604
2177,1,0.414634,0.55,0,0,0,0,0,-2.910256918646006
2835,1,0.97561,0.3,1,1,1,1,1,5.241377622578341
1140,1,0.634146,0.6,1,1,1,1,1,4.604349205973307
902,1,0.195122,0.55,0,0,0,0,0,-3.2563129439945584
1890,1,0.512195,0.05,1,1,1,0,1,1.4624522329459708
757,1,0.219512,0.55,0,0,1,0,0,-2.7805882419406984
4124,1,0.682927,0.0,0,1,0,0,0,-1.1071258644275943
3009,1,0.756098,0.4,1,1,1,1,1,4.480936361214653
3150,1,0.682927,0.7,0,1,0,0,0,-0.6982418413348057
2123,1,0.97561,0.75,1,0,1,1,1,3.7989397729222105
3913,1,0.707317,0.5,1,1,1,1,1,4.521523734688664
1043,1,0.073171,0.6,0,0,0,0,0,-3.123123650812886
2877,0,0.512195,0.95,1,1,0,0,1,1.6911790235217836
2025,1,0.268293,0.5,1,1,1,1,1,4.001145527983944
2133,1,0.317073,0.1,0,0,0,0,0,-3.2243306529222906
4348,0,0.121951,0.4,0,0,0,1,0,-2.592525008560102
1371,1,0.317073,0.4,0,0,1,0,0,-2.815997092224684
2446,1,0.317073,0.55,0,0,1,0,0,-2.634296153928645
4270,1,0.682927,0.3,0,0,0,0,0,-2.0963546453535997
1094,1,0.317073,0.2,0,1,1,0,0,-1.1986052516742447
709,1,0.682927,0.4,0,0,0,0,0,-2.0800794585518005
861,1,0.317073,0.1,0,0,0,1,0,-2.2953733523097455
433,1,0.146341,0.05,1,1,1,1,1,3.7419265159970934
20,1,0.780488,0.6,1,1,1,1,1,4.9974918133953565
2102,1,0.97561,1.0,1,1,1,1,1,7.377686778594047
2925,1,0.634146,0.3,0,1,0,0,0,-1.6792909014037392
2288,1,0.926829,0.25,0,1,1,1,1,2.9159833487570026
1549,0,0.804878,0.25,1,0,1,1,1,3.4164220783142767
3142,1,0.512195,0.55,0,0,0,0,0,-2.6145694824176218
4276,0,0.292683,0.65,0,0,0,0,0,-3.6508303686077497
4062,1,0.658537,0.35,0,0,0,0,0,-2.2226567295608888
2450,1,0.097561,0.3,0,0,0,0,0,-3.5958556712611767
1494,1,0.268293,0.5,0,0,0,0,0,-3.294525324507596
3623,1,0.780488,0.85,1,1,1,0,1,3.8431099908537547
4927,0,0.439024,0.0,0,1,0,0,0,-2.6396450810177896
2753,1,0.219512,0.9,1,1,1,1,1,5.616334900211797
2579,0,0.97561,0.4,0,1,1,1,1,3.7215910832738217
3534,1,0.658537,0.35,0,0,0,1,0,-1.490598041276698
1099,1,0.097561,0.0,0,0,0,0,0,-3.2437737109054083
2561,1,0.585366,0.45,0,0,0,0,0,-2.49344965653588
4064,1,0.804878,0.1,0,0,1,1,1,0.5090859960447389
4711,0,0.634146,0.25,0,0,0,0,0,-2.9376570819445718
307,1,0.682927,1.0,1,1,1,1,1,6.47249115289187
3343,1,0.707317,0.65,0,0,0,0,0,-1.5364878130436708
1205,1,0.536585,0.55,0,0,0,1,0,-1.6125826934980978
4410,1,0.609756,0.3,1,1,1,1,1,3.976895177689933
4185,1,0.634146,0.4,0,0,0,0,0,-2.31988830849226
2187,1,0.439024,0.75,1,1,1,1,1,4.870686813926561
3583,1,0.414634,0.5,1,0,1,1,1,1.3831441364280295
1132,1,0.121951,0.5,1,1,1,0,1,1.3160995270098965
1307,1,0.878049,0.8,1,1,1,1,1,6.047038428673083
1900,1,0.268293,0.25,1,1,1,1,1,3.6211604576962415
584,1,0.268293,0.05,0,0,0,0,0,-3.2144227489609847
403,1,1.0,0.9,1,0,1,0,1,3.080902310461596
2710,0,0.439024,0.45,0,0,0,1,0,-2.2467749254244396
43,1,0.02439,0.55,0,0,0,0,0,-3.2201398264636083
561,0,0.146341,0.35,0,0,0,0,0,-4.2011943356055
1748,1,0.756098,0.45,1,1,1,1,1,4.56340091407953
3013,1,0.536585,0.55,0,1,1,1,1,1.6628185320874422
2626,1,0.658537,0.55,0,0,0,1,0,-1.2005494734131759
2258,1,0.682927,0.6,0,1,0,0,0,-1.0155320327961093
4917,1,0.414634,0.4,1,0,1,1,1,1.197913915719596
2290,1,0.341463,0.65,1,1,1,0,1,1.8338132345210312
2093,0,0.219512,0.2,0,0,0,0,0,-4.074384572566295
675,1,0.414634,0.65,0,0,0,0,0,-2.6478581401920636
3387,1,0.341463,0.4,0,1,0,0,0,-2.5337038076072105
3107,1,0.414634,0.35,1,0,0,0,0,-2.3151124132526633
337,1,0.780488,0.8,1,1,1,1,1,5.722148420449052
4446,1,0.219512,0.3,0,1,0,0,0,-2.7730866167508665
2782,1,0.390244,0.25,1,1,1,1,1,3.639661735573334
1839,1,0.512195,0.5,0,0,0,0,0,-2.707759918769156
1402,1,0.560976,0.45,0,0,0,1,0,-1.7384806137284912
3436,1,0.073171,0.35,0,0,0,0,0,-3.5688004774098445
3816,1,0.658537,0.2,1,1,1,1,1,4.053206094596938
1643,0,0.585366,0.3,1,1,0,0,1,-0.4973303917543461
392,0,0.268293,0.3,1,1,1,1,1,4.478503500225251
167,1,0.04878,0.15,1,1,1,1,1,3.8309914852627145
2116,1,0.634146,0.45,0,0,0,0,0,-2.276747536059439
4451,1,0.414634,0.05,0,0,0,0,0,-2.878222179990999
4257,1,0.707317,0.05,0,1,1,1,1,2.1050387213095902
4903,1,0.463415,0.6,0,1,0,0,0,-1.834739996469537
3333,1,0.536585,0.45,1,0,0,0,0,-1.8813251272918805
3956,1,0.926829,0.45,1,0,1,1,1,2.8020753393967155
4843,1,0.097561,0.25,0,0,0,0,0,-3.593177535077956
769,0,0.365854,0.45,0,0,0,0,0,-3.8841933434245277
2731,1,0.487805,0.4,1,1,0,0,1,-0.4019206330258811
4049,0,0.707317,0.4,1,1,1,1,1,5.20140714734633
1204,1,0.170732,0.45,1,1,1,1,1,3.9576692895490666
974,1,0.463415,0.45,0,0,0,0,0,-2.94192760066867
1331,1,0.560976,0.4,1,0,0,0,0,-1.9147830165754058
1395,1,0.487805,0.25,1,0,0,0,0,-2.271432551414726
623,1,0.195122,0.35,1,0,0,0,0,-2.447807425632341
3392,1,0.487805,0.5,1,1,1,1,1,4.08730061576582
1592,1,0.146341,0.75,1,0,1,1,1,2.2652595835442284
161,1,0.634146,0.75,1,1,1,1,1,5.139841397016625
2990,1,0.146341,0.35,0,0,0,0,0,-3.5734247598802185
1164,1,0.731707,0.7,1,1,0,1,1,2.825805857108797
139,1,0.439024,0.25,1,0,1,1,1,1.1021164084985742
4018,1,0.682927,0.95,1,1,1,0,1,3.979962801717761
3822,1,0.195122,0.85,1,1,1,1,1,5.379726172025364
3515,1,0.121951,0.65,0,0,1,0,0,-2.5914424409981223
853,1,0.219512,0.35,0,0,0,0,0,-3.5286935296943156
3660,1,0.365854,0.3,0,0,0,0,0,-3.2997579713889493
1357,1,0.926829,0.4,0,1,1,1,1,2.9504120951255146
4373,1,0.902439,0.2,1,1,1,1,1,4.8878499245228895
2173,1,0.0,0.0,1,0,0,1,0,-0.5807933159844794
1364,0,0.317073,0.35,0,0,0,0,0,-4.026526041009085
1949,1,0.439024,0.5,1,1,1,1,1,4.037972707803945
531,1,0.487805,0.0,0,0,0,0,0,-2.510195503594794
1377,1,0.317073,0.9,0,1,1,1,1,2.6933090132288697
1339,1,0.512195,0.4,0,0,1,0,0,-2.238317565533144
4931,1,0.780488,0.1,0,1,1,1,1,2.3271993729826193
2220,1,0.560976,0.7,0,1,0,0,0,-1.1933669419430757
1435,1,0.707317,0.55,0,1,0,0,0,-1.0247488512853096
596,1,0.097561,0.35,0,0,0,0,0,-3.5757971738560457
2822,1,0.195122,0.85,1,1,1,1,1,5.379726172025364
2872,1,0.146341,0.0,1,1,1,1,1,3.7969918726124803
4154,1,0.219512,0.7,0,0,0,1,0,-1.5670689608612562
2203,1,0.097561,0.7,0,1,0,1,0,-0.26105797643187145
4031,0,0.560976,0.1,1,1,1,1,1,4.85935601663688
3998,1,0.390244,0.4,1,1,1,1,1,3.8016789758835685
2089,1,0.146341,0.0,0,1,0,0,0,-2.5316835859728783
162,1,0.707317,0.05,1,1,1,1,1,4.272077788409206
3877,1,0.512195,0.25,0,0,0,0,0,-2.8388918631523197
850,1,0.146341,0.05,0,1,0,0,0,-2.6326072981515907
3130,1,0.195122,0.65,0,0,0,0,0,-2.974532237519888
4605,1,0.902439,0.7,0,1,1,1,1,3.42614258442174
2259,1,0.365854,0.1,0,0,0,0,0,-3.1138019789242932
153,0,0.268293,0.85,1,1,0,1,1,2.791562734541831
2247,1,0.463415,0.25,0,0,0,0,0,-3.0100138105301397
4886,1,0.365854,0.05,1,1,0,1,1,0.9893979852063097
2968,1,0.902439,0.25,1,1,1,1,1,4.892841955794431
1874,1,0.365854,0.45,1,1,1,1,1,3.884076224899978
3837,1,0.658537,0.25,1,1,1,1,1,4.062995902247465
652,1,0.195122,0.3,1,0,0,0,0,-2.5166068559634525
3431,1,0.146341,0.35,1,1,0,1,1,1.3095964931252269
436,1,0.780488,0.7,1,1,1,1,1,5.324904002143619
4069,1,0.390244,0.35,1,1,1,1,1,3.728378408978678
117,1,0.707317,0.5,0,0,0,0,0,-1.8510260054911
4485,0,0.04878,0.5,0,1,1,1,1,1.633478340420659
2132,0,0.121951,0.75,1,1,1,1,1,5.5013899112827325
2639,1,0.0,0.05,0,1,0,0,0,-2.5737874600335857
2085,1,0.95122,0.05,1,1,1,1,1,5.197445446641822
1568,1,0.536585,0.0,1,1,1,1,1,3.9324935776178194
274,1,0.390244,0.45,1,1,1,1,1,3.894223296725386
250,1,0.390244,0.6,0,0,1,1,0,-0.6241893757780801
3692,1,0.512195,0.5,0,0,0,0,0,-2.707759918769156
676,1,0.707317,0.3,0,0,0,0,0,-1.9667600089601507
134,1,0.073171,0.6,1,0,0,0,1,-1.6512916507706592
556,1,0.243902,0.3,1,1,1,1,1,3.6683693844268532
3795,1,0.365854,0.85,0,1,1,1,1,2.4706969622842436
845,0,0.536585,0.3,1,1,1,1,1,4.728534688132882
3045,1,0.365854,0.3,0,0,0,0,0,-3.2997579713889493
953,0,0.658537,0.2,1,0,0,0,0,-1.659055516770728
1887,1,0.487805,0.2,0,0,0,0,0,-2.887410590028331
874,1,0.04878,0.35,1,1,1,1,1,3.96083104610657
1174,1,0.195122,0.2,0,0,0,1,0,-2.4689536884143664
4105,1,0.682927,0.2,0,0,0,0,0,-2.025624767601819
1294,1,0.243902,0.3,0,0,0,0,0,-3.5171479472336102
314,1,0.926829,0.45,1,1,1,1,1,5.1973022029031455
443,1,0.365854,0.3,1,1,1,1,1,3.6625187774646975
1743,1,0.073171,0.5,0,0,0,0,0,-3.3692698200462488
2855,1,0.853659,1.0,1,1,1,1,1,6.935511291870782
4644,1,0.512195,0.45,1,1,0,1,1,1.495025380609846
814,1,0.926829,0.65,1,1,1,1,1,5.684522682234025
4707,1,0.682927,0.5,0,0,1,0,0,-1.389069314487216
4909,1,0.0,0.25,0,0,1,0,0,-3.0326986689244038
4129,1,0.073171,0.15,1,1,1,1,1,3.7890468489039435
2743,1,0.219512,0.7,1,0,1,0,1,-0.255845264318161
3113,1,0.170732,0.25,1,1,1,1,1,3.68402142699523
4933,1,0.707317,0.7,0,0,1,1,1,0.5754341813495998
1817,1,1.0,0.0,1,0,1,1,1,3.318032611884206
2476,1,0.146341,0.55,0,0,0,0,0,-3.273031062306636
3707,1,0.04878,0.0,0,0,0,0,0,-3.2377248072476235
4003,1,0.04878,0.0,0,1,0,0,0,-2.516132241865307
2204,1,0.439024,0.4,0,1,1,1,1,1.2116614228019387
3307,0,0.682927,0.7,1,1,1,1,1,5.732842724868796
2295,1,0.853659,0.6,1,1,1,0,1,3.242624887140579
766,1,0.95122,0.55,1,0,1,1,1,3.101757032652536
4815,1,0.219512,0.2,1,0,1,1,1,0.9956297509501368
4071,1,0.487805,0.05,0,0,1,0,0,-1.9315715625344794
2671,1,0.585366,0.0,1,1,1,1,1,4.026846176405904
1740,1,0.560976,0.65,0,0,0,0,0,-2.186929004836749
1514,1,0.146341,0.3,0,0,0,0,0,-3.5916079957015583
2121,0,0.463415,0.0,0,0,1,1,1,0.4114380121481531
209,1,0.073171,0.2,0,0,1,0,0,-3.017510909880478
1693,1,0.292683,0.1,0,0,0,0,0,-3.271358699464912
4406,1,0.585366,0.8,1,0,1,1,1,2.646969572065018
4656,1,0.658537,0.4,1,1,1,1,1,4.205734609643088
1512,1,0.707317,0.6,1,0,0,1,1,0.2958621371259511
2435,1,0.170732,0.5,1,1,1,1,1,4.074104968930996
2044,1,0.487805,0.75,1,1,0,1,1,2.604946798194632
350,1,0.195122,0.15,0,0,0,1,0,-2.4352912302528082
751,1,0.292683,0.15,0,0,0,0,0,-3.3487053856059674
2372,1,0.512195,0.45,1,1,1,1,1,4.009937354954502
2717,0,0.04878,0.15,0,0,0,0,0,-4.052432441840118
3351,1,0.634146,0.25,1,1,1,1,1,4.002924177240281
2893,1,0.02439,0.6,0,1,0,0,0,-2.1966959765447314
253,0,0.414634,0.9,1,0,1,1,1,3.900494626007557
177,1,0.146341,0.2,1,1,1,1,1,3.689633511394007
2851,1,0.682927,0.25,1,1,1,0,1,1.9350727664621843
320,1,0.560976,0.5,0,0,0,0,0,-2.525225610168647
558,1,0.560976,0.4,0,0,0,0,0,-2.640288927172584
3872,1,0.634146,0.75,1,1,1,1,1,5.139841397016625
4308,1,0.268293,0.5,0,0,0,0,0,-3.294525324507596
4006,1,0.292683,0.8,1,1,1,1,1,5.068951974420067
490,1,0.243902,0.85,1,0,0,1,1,0.9754224737593731
3138,1,0.463415,0.7,0,0,0,0,0,-2.353978518102828
1612,1,0.243902,0.15,0,0,0,0,0,-3.424543617343936
4072,1,0.243902,0.6,0,1,1,1,0,1.4569615448988316
28,1,1.0,0.3,1,1,1,0,1,3.574462371847268
3694,1,0.170732,0.5,0,0,1,0,0,-2.910458959008885
1247,1,0.317073,0.5,0,0,0,0,0,-3.2210164140480373
1302,1,0.243902,0.7,0,0,0,0,0,-2.7678606332469613
3613,1,0.317073,0.4,1,1,1,1,1,3.7824999685769995
1215,1,0.463415,0.15,1,0,0,0,0,-2.3344016154975833
1757,0,0.097561,0.95,1,1,1,0,1,3.706576159054123
4319,1,0.390244,0.6,0,0,0,0,0,-2.849320304180573
1011,1,0.097561,0.8,1,0,1,1,1,2.565831505201537
2818,0,0.243902,0.1,0,1,0,0,0,-3.278229621802673
3425,1,0.341463,0.0,0,0,0,0,0,-2.9484356959306055
1422,1,1.0,0.75,1,1,1,0,1,4.52133130714698
2032,0,0.243902,0.7,0,1,1,1,1,1.9488692501830585
4470,0,0.634146,0.8,1,1,1,1,1,5.956068644366017
1319,0,0.487805,0.1,0,0,0,0,0,-3.287282400247989
2510,1,0.609756,0.65,1,1,1,1,1,4.714803325597487
782,0,0.292683,0.15,0,0,0,0,0,-3.8997076411914975
728,0,1.0,0.6,1,0,0,1,1,1.8307508438932132
4275,1,0.04878,0.45,0,0,0,0,0,-3.4442780619544706
1625,1,0.04878,1.0,1,1,1,0,1,3.6062625777454187
437,0,0.463415,0.0,0,0,0,1,0,-1.8055087858144603
3290,0,0.219512,0.65,0,0,0,0,0,-3.7237717874394036
4089,1,0.512195,0.4,1,0,0,0,0,-2.041416564512531
1504,0,0.878049,0.8,1,1,0,1,1,3.637658415699093
4448,1,0.073171,0.2,0,0,1,0,0,-3.017510909880478
1310,1,0.121951,0.6,0,0,1,0,0,-2.7270079226153925
369,1,0.585366,0.2,0,0,0,0,0,-2.4987846874685857
1912,1,0.170732,0.3,1,1,1,1,1,3.7235057411446064
4112,1,0.121951,0.4,0,0,0,1,0,-2.349060405469949
1908,0,0.317073,0.3,1,0,0,0,0,-2.4059594071337216
2888,1,0.487805,0.3,0,0,0,0,0,-2.944692266726328
3260,1,0.02439,0.55,0,0,0,0,0,-3.2201398264636083
397,1,0.268293,0.95,0,1,1,1,1,2.9553835067987464
4389,0,0.682927,0.7,1,1,1,1,1,5.732842724868796
1802,1,0.487805,0.5,1,1,1,1,1,4.08730061576582
2460,1,0.853659,0.5,1,1,0,1,1,2.515717243296656
3409,1,0.390244,0.3,0,0,0,0,0,-3.239715301303967
1171,1,0.390244,0.7,0,0,0,0,0,-2.540474321059385
4940,0,0.609756,0.0,0,0,0,0,0,-2.518520263965975
4878,1,0.195122,0.2,0,1,1,0,0,-1.360367120312695
322,1,0.243902,0.4,0,0,0,0,0,-3.465599766867527
1822,1,0.292683,0.9,1,1,1,1,1,5.569300193737661
195,1,0.585366,0.25,0,0,0,0,0,-2.5418342086847545
1989,1,0.0,0.5,0,0,0,0,0,-3.3078804615934843
476,1,0.317073,0.55,1,1,1,1,1,4.122628730512794
4664,1,0.268293,0.7,1,1,1,0,1,1.9672883041817997
3734,1,0.902439,0.25,1,1,1,1,1,4.892841955794431
1457,1,0.756098,0.6,1,1,1,0,1,2.7904921594067815
3217,1,0.292683,0.2,0,0,0,0,0,-3.403852116278408
290,1,0.902439,0.05,1,1,1,1,1,4.980732788787414
1712,1,0.463415,0.5,0,1,0,0,0,-2.0843131075812167
4960,1,0.243902,0.95,1,1,1,1,1,5.87249584408152
169,1,0.341463,0.75,1,1,1,1,1,4.83650341962116
4273,1,0.487805,0.4,0,0,1,0,0,-2.329318681688484
3473,1,0.243902,0.75,1,0,1,1,1,2.176282053689171
1177,1,0.463415,0.15,0,1,0,0,0,-2.255097951662677
1677,1,0.195122,0.2,1,0,1,0,0,-1.0850734136798863
840,1,0.341463,0.75,1,1,1,1,1,4.83650341962116
1242,1,0.365854,0.2,0,1,1,1,1,1.0519442011040852
2994,1,0.02439,0.25,0,0,0,0,0,-3.561534534487514
2048,1,0.804878,0.05,1,1,1,1,1,4.59412658364527
2953,1,0.707317,0.0,0,0,0,0,0,-1.4953992260814175
289,1,0.707317,0.1,0,0,0,1,0,-1.1417944569495901
921,1,0.414634,0.35,0,0,0,1,0,-2.225703010734996
430,1,0.073171,0.15,0,0,0,0,0,-3.5168199103115683
1358,1,0.219512,0.45,0,0,0,0,0,-3.429673077697551
4440,1,0.731707,0.0,1,1,1,1,1,4.411534438148237
2252,1,0.0,0.2,0,0,0,0,0,-3.518686030586565
1726,1,0.560976,0.5,0,0,1,0,0,-1.9633872781856425
64,1,0.609756,0.7,0,0,0,0,0,-1.8373411123439638
455,1,0.243902,0.7,0,0,0,0,0,-2.7678606332469613
1313,1,0.780488,0.5,0,0,1,1,1,0.3886400209577232
1660,1,0.560976,0.3,0,0,0,0,0,-2.6664031568129474
4946,0,0.02439,0.55,0,0,0,0,0,-3.9336599948222926
4710,1,0.463415,0.05,0,0,0,0,0,-2.7226062912424567
2211,0,0.04878,0.8,1,1,0,1,1,2.795062923702183
1256,1,0.731707,0.0,0,1,1,1,1,2.3062043508969694
954,1,0.219512,0.35,1,0,0,0,0,-2.453919817265053
23,0,0.195122,0.45,1,1,0,1,1,1.324779775309704
1996,1,0.341463,0.3,0,0,0,0,0,-3.3542900001923144
1585,1,0.487805,0.45,1,1,1,1,1,3.9781331261556403
3611,1,0.02439,0.05,1,1,1,0,1,1.0672846634610664
3883,1,0.658537,0.8,1,1,1,0,1,3.1527952548065272
3514,1,0.04878,0.0,1,0,0,0,0,-2.3634301972256466
4943,1,0.780488,0.4,1,1,1,1,1,4.560146431637428
3827,1,0.341463,0.45,0,1,0,0,0,-2.4607567003240263
1152,1,0.756098,0.3,1,1,1,1,1,4.371992890553173
6,1,0.95122,0.55,1,1,1,0,1,3.6347281575117094
1188,1,0.634146,0.3,0,0,0,0,0,-2.3400918419200565
4558,1,0.756098,0.35,1,1,0,0,1,0.3319277162569989
1855,1,0.439024,0.4,1,1,1,1,1,3.836166021568289
3048,1,0.609756,0.35,1,1,1,0,1,1.7310171525046911
4239,1,0.585366,0.15,0,0,0,0,0,-2.4339451178148863
1467,1,0.585366,0.75,1,1,1,1,1,5.047556713012973
3111,0,0.317073,0.05,0,0,0,0,0,-3.6379463982521543
2983,1,0.146341,0.0,1,1,1,1,1,3.7969918726124803
2631,1,0.04878,0.3,0,0,0,0,0,-3.5782941535632915
1923,1,0.634146,0.65,0,0,1,0,0,-1.3664168446064124
4632,0,0.439024,0.45,0,0,1,0,0,-2.051644431444082
1975,1,0.292683,0.6,1,1,1,1,1,4.278366406921307
5,1,0.390244,0.85,1,1,1,1,1,5.3067724874434035
670,1,0.365854,0.35,1,1,0,1,1,1.1645980394020157
5000,1,0.97561,0.15,1,1,1,1,1,5.230352411323437
2392,1,0.658537,0.4,0,0,0,0,0,-2.2025745882084564
330,1,0.073171,0.7,1,1,0,1,1,2.61737835507466
2413,1,0.02439,0.5,1,1,1,0,1,1.407309189084529
2892,1,0.414634,1.0,0,1,1,1,1,3.3185863754143696
789,1,0.439024,0.95,1,0,1,0,1,1.1090124953998313
3965,0,0.902439,0.3,1,1,0,1,1,2.448802979650484
3961,1,0.04878,0.35,1,1,1,1,1,3.96083104610657
3925,0,0.585366,0.2,0,0,0,0,0,-3.0933448883691668
1835,1,0.02439,0.6,0,0,0,0,0,-3.084185104082792
4971,1,0.682927,0.05,1,1,1,1,1,4.201909001296393
4202,1,0.414634,0.0,0,0,0,0,0,-2.753619289045247
3940,1,0.756098,0.3,0,1,0,1,1,-0.0555848109535404
1508,1,0.853659,0.7,1,1,1,1,1,5.570025318265394
87,1,0.243902,0.5,0,0,0,0,0,-3.3230310619224
2531,0,0.609756,0.65,0,0,0,0,0,-2.7823667903360203
1889,1,0.04878,0.15,0,0,0,0,0,-3.508177225215583
14,1,0.682927,0.7,0,0,0,0,0,-1.5086618722695135
4872,1,0.292683,0.6,1,1,0,0,0,0.03598686147776675
1925,1,0.146341,0.1,0,0,0,0,0,-3.438137580755594
2806,0,0.658537,0.35,0,0,0,0,0,-2.8875979622548584
395,1,1.0,0.3,1,1,0,1,1,2.7822718862006752
816,1,0.317073,0.6,0,0,0,0,0,-2.9942249716905636
699,1,0.634146,0.25,0,0,0,0,0,-2.317259689257263
3952,1,0.243902,0.4,0,0,0,0,0,-3.465599766867527
1919,1,0.707317,0.0,1,1,1,1,1,4.336959829872079
2117,1,0.02439,0.45,1,1,1,1,1,4.189536158096409
3706,1,0.341463,0.4,0,0,0,0,0,-3.3104865178069147
431,1,0.97561,0.65,0,1,1,1,1,3.6624037494098616
3645,0,0.487805,1.0,0,1,0,1,1,0.5782663885945709
994,1,0.268293,0.45,0,1,0,0,0,-2.567429002361287
1459,1,0.02439,0.2,0,0,0,0,0,-3.5390698089005994
4904,1,0.268293,0.8,1,1,1,1,1,5.079652417702455
2680,1,0.536585,0.1,1,1,1,1,1,3.8254773487585254
3713,1,0.536585,0.3,0,0,0,0,0,-2.7645485192505816
996,0,0.317073,0.45,0,0,0,1,0,-2.4608730085733796
630,1,0.609756,0.25,1,1,1,1,1,3.94712835748296
4882,1,0.634146,0.55,0,0,0,0,0,-2.124488833103655
4020,1,0.634146,0.6,1,1,1,1,1,4.604349205973307
3832,1,0.121951,0.65,0,0,1,0,0,-2.5914424409981223
3800,1,0.414634,0.15,1,0,0,0,0,-2.4283000819399945
922,1,0.780488,0.85,1,1,0,1,1,3.7058196965629726
2190,1,0.04878,0.55,0,0,0,0,0,-3.241451928466759
94,1,0.195122,0.7,1,1,0,1,1,2.410436568701769
884,1,0.634146,0.7,0,0,0,0,0,-1.7329150644698998
355,1,0.463415,0.25,1,1,1,1,1,3.7030054945579423
641,1,0.268293,0.7,1,1,1,1,1,4.647328818987859
1309,1,0.585366,0.1,0,1,0,0,0,-1.7511205656106412
2803,1,0.585366,0.1,0,0,0,0,0,-2.3475325586009177
4929,1,0.634146,0.35,1,0,0,1,1,-0.5022345983570347
3562,1,0.463415,0.55,0,0,0,0,0,-2.7732369400126586
1297,1,0.682927,0.45,1,1,1,1,1,4.352899399789372
2043,1,0.097561,0.0,0,1,0,0,0,-2.5343979214283934
4703,0,0.097561,0.3,1,0,0,0,0,-2.378168732368266
3395,1,0.04878,0.1,0,0,0,0,0,-3.4399859289863812
2960,1,0.487805,0.2,0,0,0,0,0,-2.887410590028331
3476,1,0.536585,0.7,0,0,0,1,0,-1.1474098356222555
3738,1,0.195122,0.25,0,0,0,0,0,-3.55896555219789
3399,1,0.170732,0.2,0,0,0,0,0,-3.547617196496091
3059,1,0.902439,0.5,1,1,1,1,1,5.190798456802362
1380,0,0.926829,0.05,1,1,1,1,1,6.133531254992924
3173,1,0.341463,0.15,0,0,0,0,0,-3.2508261260114466
2188,1,0.487805,0.15,0,0,0,0,0,-2.8256013198155614
775,1,0.268293,0.4,1,1,1,1,1,3.791328751413957
4997,1,0.121951,0.15,0,0,0,0,0,-3.5178217435017274
1518,1,0.073171,0.5,0,0,0,0,0,-3.3692698200462488
3435,1,0.609756,0.2,0,0,0,0,0,-2.3883276035452212
4753,1,0.219512,0.6,0,0,0,1,0,-1.9258320203138553
3337,1,0.926829,0.5,1,1,1,1,1,5.29237630188846
2442,1,0.634146,0.55,0,0,0,0,0,-2.124488833103655
211,1,0.585366,0.1,0,1,0,0,0,-1.7511205656106412
4476,1,0.121951,0.6,1,1,1,1,1,4.427003124622338
4561,1,0.634146,0.45,0,1,0,0,0,-1.554897348253185
481,1,0.0,0.4,0,1,1,0,0,-1.3383820816098293
4980,1,0.658537,0.05,1,1,1,1,1,4.135934175628869
2485,1,0.829268,0.75,1,1,1,1,1,5.672094010707525
2296,1,0.756098,0.0,0,1,1,1,1,2.4085866041937436
3813,1,0.365854,0.0,0,1,0,0,0,-2.2569812588252915
715,0,0.853659,0.4,1,1,1,1,1,5.702109422066435
3697,1,0.512195,0.6,0,0,0,1,0,-1.5450741143233273
3711,1,0.560976,0.95,1,0,0,1,1,1.6567267108646746
2554,1,0.195122,0.65,0,0,0,0,0,-2.974532237519888
691,1,0.560976,0.05,1,0,0,1,0,-0.7104886977503853
2588,1,0.365854,0.25,1,1,0,0,1,-0.8629778894833464
4655,1,0.95122,0.25,1,1,0,1,1,2.498760815777594
386,0,0.487805,0.75,1,1,1,1,1,5.52116793629456
1059,1,1.0,0.7,1,1,1,1,1,6.16437597804272
4038,1,0.170732,0.5,1,1,0,1,1,1.654627592946504
1747,1,0.414634,0.75,1,1,1,1,1,4.855861815834409
592,1,0.439024,0.5,1,1,1,1,1,4.037972707803945
3109,1,0.634146,0.0,0,0,0,0,0,-1.8801499499416252
4305,1,0.560976,0.45,0,0,0,1,0,-1.7384806137284912
915,1,0.902439,0.5,1,1,1,1,1,5.190798456802362
